name,essround,edition,proddate,idno,cntry,dweight,pspwght,pweight,anweight,prob,stratum,psu,aesfdrk,happy,health,gndr,yrbrn,age,agea,edufld,edulvla,edulvlb,emplrel,isco08,iscoco,pdjobev,wkhtot,edlves,edlvaes,edlvdes,edlvees,edlvges,edlvhes,impdiff,impenv,impfree,impfun,imprich,impsafe,imptrad,ipadvnt,ipbhprp,ipcrtiv,ipeqopt,ipfrule,ipgdtim,iphlppl,iplylfr,ipmodst,iprspot,ipshabt,ipstrgv,ipsuces,ipudrst,regiones,regioaes,ages,region,year
ESS5e03_5,5,3.5,23.11.2023,1333,ES,1.0486304,1.4708128,2.0751612,3.0521736,NA,NA,NA,2,8,1,1,1983,NA,28,NA,NA,620,1,NA,4121,6,40,NA,NA,23,NA,NA,NA,1,2,2,1,2,2,4,1,1,2,4,5,1,2,1,5,5,2,2,2,8,NA,NA,28,NA,2010
ESS5e03_5,5,3.5,23.11.2023,1334,ES,1.0119176,1.2725278,2.0751612,2.6407003,NA,NA,NA,2,9,3,1,1986,NA,25,NA,NA,213,1,NA,9212,6,45,NA,NA,9,NA,NA,NA,3,3,1,3,3,2,4,3,3,3,1,5,2,1,1,3,5,5,2,4,1,NA,NA,25,NA,2010
ESS5e03_5,5,3.5,23.11.2023,1336,ES,1.3420352,1.5393572,2.0751612,3.1944144,NA,NA,NA,1,9,1,1,1995,NA,16,NA,NA,213,6,NA,66666,2,666,NA,NA,9,NA,NA,NA,1,1,1,2,3,6,5,1,3,1,1,3,4,2,2,5,6,4,2,3,1,NA,NA,16,NA,2010
ESS5e03_5,5,3.5,23.11.2023,1337,ES,0.8627495,1.0221195,2.0751612,2.1210628,NA,NA,NA,3,10,4,1,1928,NA,83,NA,NA,113,1,NA,7122,1,888,NA,NA,2,NA,NA,NA,5,3,1,5,5,1,2,6,1,1,2,2,5,3,1,3,4,2,2,3,2,NA,NA,83,NA,2010
ESS5e03_5,5,3.5,23.11.2023,1338,ES,0.88188607,1.1388807,2.0751612,2.3633611,NA,NA,NA,2,10,2,1,1991,NA,20,NA,NA,313,1,NA,5220,1,25,NA,NA,15,NA,NA,NA,2,1,1,2,5,2,3,3,3,2,2,4,2,1,2,2,5,4,2,3,2,NA,NA,20,NA,2010
ESS5e03_5,5,3.5,23.11.2023,1339,ES,0.83669114,0.7507473,2.0751612,1.5579218,NA,NA,NA,1,7,2,1,1984,NA,27,NA,NA,313,1,NA,5220,6,40,NA,NA,15,NA,NA,NA,2,2,2,3,4,2,5,3,3,4,3,3,2,2,2,2,2,2,2,2,2,NA,NA,27,NA,2010
ESS5e03_5,5,3.5,23.11.2023,1342,ES,0.9695841,0.93409663,2.0751612,1.9384011,NA,NA,NA,2,7,3,2,1955,NA,56,NA,NA,113,2,NA,7433,6,50,NA,NA,2,NA,NA,NA,2,2,2,4,2,2,5,5,2,2,2,2,3,2,2,3,2,3,2,3,3,NA,NA,56,NA,2010
ESS5e03_5,5,3.5,23.11.2023,1345,ES,1.0127305,1.0121397,2.0751612,2.100353,NA,NA,NA,2,5,3,2,1959,NA,52,NA,NA,113,1,NA,5220,6,45,NA,NA,4,NA,NA,NA,2,2,1,3,3,2,6,3,2,1,2,6,2,2,2,3,4,2,3,2,2,NA,NA,52,NA,2010
ESS5e03_5,5,3.5,23.11.2023,1346,ES,0.9109594,0.7595453,2.0751612,1.576179,NA,NA,NA,2,7,3,1,1964,NA,47,NA,NA,720,2,NA,3412,6,50,NA,NA,24,NA,NA,NA,2,2,2,2,2,3,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,47,NA,2010
ESS5e03_5,5,3.5,23.11.2023,1348,ES,0.9975349,0.7775725,2.0751612,1.6135883,NA,NA,NA,2,10,2,2,1993,NA,18,NA,NA,213,6,NA,66666,2,666,NA,NA,9,NA,NA,NA,1,2,2,1,5,3,1,2,1,2,3,5,3,3,1,2,5,3,4,2,2,NA,NA,18,NA,2010
ESS5e03_5,5,3.5,23.11.2023,1349,ES,1.0120285,1.0456755,2.0751612,2.1699452,NA,NA,NA,2,9,2,2,1983,NA,28,NA,NA,0,1,NA,5220,6,40,NA,NA,1,NA,NA,NA,1,3,1,1,6,1,1,6,1,1,1,2,3,2,1,1,2,1,1,3,2,NA,NA,28,NA,2010
ESS5e03_5,5,3.5,23.11.2023,1350,ES,0.9145612,0.71289504,2.0751612,1.4793721,NA,NA,NA,1,8,2,2,1977,NA,34,NA,NA,222,1,NA,4121,1,40,NA,NA,12,NA,NA,NA,3,3,4,4,5,2,3,4,3,2,2,4,5,2,2,3,4,3,1,3,1,NA,NA,34,NA,2010
ESS5e03_5,5,3.5,23.11.2023,1352,ES,1.0674986,1.2964355,2.0751612,2.6903126,NA,NA,NA,4,5,5,2,1930,NA,81,NA,NA,0,1,NA,9132,1,888,NA,NA,0,NA,NA,NA,6,8,1,6,3,1,1,6,1,6,3,1,6,4,1,3,1,4,1,5,4,NA,NA,81,NA,2010
ESS5e03_5,5,3.5,23.11.2023,1353,ES,1.0485071,1.4133881,2.0751612,2.9330082,NA,NA,NA,2,6,2,2,1952,NA,59,NA,NA,113,1,NA,9131,6,20,NA,NA,2,NA,NA,NA,5,2,5,3,5,2,2,5,1,2,2,3,5,1,1,2,2,5,1,3,5,NA,NA,59,NA,2010
ESS5e03_5,5,3.5,23.11.2023,1354,ES,0.88177884,1.1886383,2.0751612,2.4666162,NA,NA,NA,2,10,2,2,1945,NA,66,NA,NA,0,6,NA,66666,2,666,NA,NA,1,NA,NA,NA,2,2,1,3,5,1,2,5,2,2,2,4,5,1,1,1,3,4,2,2,3,NA,NA,66,NA,2010
ESS5e03_5,5,3.5,23.11.2023,1355,ES,1.0129994,1.0124084,2.0751612,2.1009107,NA,NA,NA,3,9,4,2,1970,NA,41,NA,NA,213,1,NA,9132,1,888,NA,NA,8,NA,NA,NA,2,2,3,2,5,2,2,6,1,2,2,5,5,2,2,1,5,3,2,5,3,NA,NA,41,NA,2010
ESS5e03_5,5,3.5,23.11.2023,1356,ES,1.6395172,0.97563463,2.0751612,2.024599,NA,NA,NA,1,10,3,2,1949,NA,62,NA,NA,113,1,NA,9320,1,72,NA,NA,4,NA,NA,NA,5,1,3,5,5,5,3,5,1,5,1,5,4,1,1,2,5,5,2,5,2,NA,NA,62,NA,2010
ESS5e03_5,5,3.5,23.11.2023,1357,ES,0.6731754,0.3353853,2.0751612,0.6959786,NA,NA,NA,1,9,3,1,1968,NA,43,NA,NA,222,1,NA,7245,6,37,NA,NA,12,NA,NA,NA,1,2,2,1,4,1,4,3,1,1,1,5,2,1,2,2,4,2,2,3,2,NA,NA,43,NA,2010
ESS5e03_5,5,3.5,23.11.2023,1358,ES,0.8813399,1.1880467,2.0751612,2.4653885,NA,NA,NA,3,5,4,2,1931,NA,80,NA,NA,0,6,NA,66666,2,666,NA,NA,1,NA,NA,NA,4,2,4,5,5,2,1,6,1,4,2,5,6,2,3,2,4,5,2,5,2,NA,NA,80,NA,2010
ESS5e03_5,5,3.5,23.11.2023,1360,ES,0.99935275,0.75348383,2.0751612,1.5636004,NA,NA,NA,2,10,2,2,1964,NA,47,NA,NA,113,3,NA,3415,1,40,NA,NA,2,NA,NA,NA,2,1,1,2,5,2,2,2,1,2,1,1,5,1,1,2,5,5,1,5,1,NA,NA,47,NA,2010
ESS5e03_5,5,3.5,23.11.2023,1364,ES,0.8839955,0.8130461,2.0751612,1.6872017,NA,NA,NA,2,8,2,2,1987,NA,24,NA,NA,720,6,NA,66666,2,666,NA,NA,24,NA,NA,NA,1,1,1,3,5,2,6,5,3,2,1,4,3,2,1,3,4,3,2,3,2,NA,NA,24,NA,2010
ESS5e03_5,5,3.5,23.11.2023,1365,ES,0.8987946,0.89258176,2.0751612,1.852251,NA,NA,NA,1,8,1,1,1985,NA,26,NA,NA,213,1,NA,5220,6,40,NA,NA,9,NA,NA,NA,3,2,2,2,5,3,4,3,2,3,2,3,2,2,2,2,5,3,2,4,3,NA,NA,26,NA,2010
ESS5e03_5,5,3.5,23.11.2023,1368,ES,0.8212009,0.6904788,2.0751612,1.4328549,NA,NA,NA,2,8,2,1,1971,NA,40,NA,NA,720,1,NA,1224,6,40,NA,NA,24,NA,NA,NA,2,3,2,3,6,5,5,4,5,4,1,5,2,2,2,2,5,5,5,5,2,NA,NA,40,NA,2010
ESS5e03_5,5,3.5,23.11.2023,1369,ES,0.8823777,0.869838,2.0751612,1.8050541,NA,NA,NA,2,7,3,1,1975,NA,36,NA,NA,421,1,NA,3115,6,40,NA,NA,19,NA,NA,NA,1,1,1,3,4,1,4,3,2,2,1,3,2,1,1,1,1,4,1,3,1,NA,NA,36,NA,2010
ESS5e03_5,5,3.5,23.11.2023,1370,ES,0.9096095,0.89006805,2.0751612,1.8470347,NA,NA,NA,2,7,2,2,1965,NA,46,NA,NA,720,1,NA,2451,6,20,NA,NA,24,NA,NA,NA,2,2,2,2,5,3,5,5,5,1,1,4,4,1,1,2,2,4,2,4,1,NA,NA,46,NA,2010
ESS5e03_5,5,3.5,23.11.2023,1371,ES,0.91810626,0.80667984,2.0751612,1.6739907,NA,NA,NA,1,8,1,2,1982,NA,29,NA,NA,620,2,NA,1314,6,40,NA,NA,23,NA,NA,NA,2,1,2,3,5,5,4,3,5,3,1,4,2,2,2,2,5,5,4,5,2,NA,NA,29,NA,2010
ESS5e03_5,5,3.5,23.11.2023,1372,ES,1.0747827,1.086336,2.0751612,2.2543223,NA,NA,NA,1,8,1,2,1992,NA,19,NA,NA,213,6,NA,66666,2,666,NA,NA,9,NA,NA,NA,1,1,1,3,5,1,4,3,3,3,1,3,3,1,1,2,4,3,1,3,3,NA,NA,19,NA,2010
ESS5e03_5,5,3.5,23.11.2023,1374,ES,1.1624496,0.6904049,2.0751612,1.4327015,NA,NA,NA,1,8,1,2,1971,NA,40,NA,NA,620,1,NA,2422,6,4,NA,NA,23,NA,NA,NA,2,1,2,3,4,3,1,4,2,2,2,3,4,2,1,2,5,2,2,4,2,NA,NA,40,NA,2010
ESS5e03_5,5,3.5,23.11.2023,1375,ES,0.96523064,0.89086753,2.0751612,1.8486937,NA,NA,NA,2,6,1,1,1990,NA,21,NA,NA,313,1,NA,5122,1,30,NA,NA,15,NA,NA,NA,2,1,1,3,5,5,6,4,5,1,1,5,3,2,1,2,3,4,2,3,2,NA,NA,21,NA,2010
ESS5e03_5,5,3.5,23.11.2023,1377,ES,0.82997656,1.0065707,2.0751612,2.0887964,NA,NA,NA,1,8,1,1,1980,NA,31,NA,NA,421,1,NA,3152,1,45,NA,NA,19,NA,NA,NA,3,2,2,4,4,4,4,4,4,2,2,2,4,2,2,3,4,3,4,3,2,NA,NA,31,NA,2010
ESS5e03_5,5,3.5,23.11.2023,1378,ES,1.0437224,1.4276242,2.0751612,2.9625504,NA,NA,NA,1,10,4,1,1943,NA,68,NA,NA,113,2,NA,4121,1,60,NA,NA,3,NA,NA,NA,1,1,2,4,5,1,2,5,2,2,2,2,5,1,1,2,4,5,2,5,2,NA,NA,68,NA,2010
ESS5e03_5,5,3.5,23.11.2023,1380,ES,0.8990071,0.8394861,2.0751612,1.742069,NA,NA,NA,2,8,2,1,1934,NA,77,NA,NA,113,1,NA,8322,1,40,NA,NA,2,NA,NA,NA,2,1,1,2,3,1,2,3,2,2,1,4,2,2,3,1,3,2,2,2,2,NA,NA,77,NA,2010
ESS5e03_5,5,3.5,23.11.2023,1381,ES,0.8778424,1.1336588,2.0751612,2.3525248,NA,NA,NA,2,8,1,1,1989,NA,22,NA,NA,313,1,NA,5169,1,40,NA,NA,13,NA,NA,NA,3,3,3,2,4,3,5,3,4,3,3,5,3,3,2,3,3,5,4,5,2,NA,NA,22,NA,2010
ESS5e03_5,5,3.5,23.11.2023,1383,ES,1.229374,0.9080331,2.0751612,1.884315,NA,NA,NA,2,8,1,2,1983,NA,28,NA,NA,313,1,NA,5220,1,35,NA,NA,13,NA,NA,NA,3,3,3,4,4,2,3,5,1,3,2,4,3,2,2,2,4,4,3,5,3,NA,NA,28,NA,2010
ESS5e03_5,5,3.5,23.11.2023,1384,ES,1.0691522,1.0870956,2.0751612,2.2558987,NA,NA,NA,1,8,2,1,1970,NA,41,NA,NA,113,2,NA,6112,6,40,NA,NA,2,NA,NA,NA,3,2,2,4,4,1,2,2,2,2,3,2,3,3,1,3,2,3,1,4,2,NA,NA,41,NA,2010
ESS5e03_5,5,3.5,23.11.2023,1387,ES,0.933037,1.012491,2.0751612,2.101082,NA,NA,NA,3,10,2,2,1965,NA,46,NA,NA,213,1,NA,9132,1,30,NA,NA,8,NA,NA,NA,5,2,5,5,6,2,2,6,2,2,1,4,5,1,2,1,4,3,1,5,2,NA,NA,46,NA,2010
ESS5e03_5,5,3.5,23.11.2023,1388,ES,0.99935275,0.8914816,2.0751612,1.849968,NA,NA,NA,2,6,2,1,1947,NA,64,NA,NA,113,1,NA,7124,1,50,NA,NA,2,NA,NA,NA,2,2,2,5,5,3,2,5,2,3,3,2,5,2,2,3,6,4,2,2,2,NA,NA,64,NA,2010
ESS5e03_5,5,3.5,23.11.2023,1390,ES,0.8962679,0.8900726,2.0751612,1.8470441,NA,NA,NA,2,7,3,1,1982,NA,29,NA,NA,113,1,NA,7132,6,40,NA,NA,4,NA,NA,NA,1,1,1,3,5,1,1,3,3,2,3,3,3,1,1,4,3,3,1,1,3,NA,NA,29,NA,2010
ESS5e03_5,5,3.5,23.11.2023,1391,ES,0.90881604,0.7932088,2.0751612,1.6460361,NA,NA,NA,2,6,4,1,1960,NA,51,NA,NA,620,1,NA,3119,6,40,NA,NA,23,NA,NA,NA,4,3,1,1,5,5,3,3,3,2,2,6,3,2,3,4,4,4,6,3,2,NA,NA,51,NA,2010
ESS5e03_5,5,3.5,23.11.2023,1392,ES,0.91697824000000006,0.8635471,2.0751612,1.7919995,NA,NA,NA,2,7,1,1,1968,NA,43,NA,NA,421,1,NA,4121,6,35,NA,NA,19,NA,NA,NA,2,2,2,3,4,2,2,5,2,4,1,2,4,1,1,2,2,5,2,2,2,NA,NA,43,NA,2010
ESS5e03_5,5,3.5,23.11.2023,1393,ES,0.9063473,0.7439589,2.0751612,1.5438347,NA,NA,NA,2,9,1,1,1959,NA,52,NA,NA,113,1,NA,5123,6,60,NA,NA,3,NA,NA,NA,3,3,2,4,5,2,3,3,2,6,1,3,5,3,2,2,3,5,2,3,3,NA,NA,52,NA,2010
ESS5e03_5,5,3.5,23.11.2023,1395,ES,0.8794375,0.98241895,2.0751612,2.0386777,NA,NA,NA,2,9,3,2,1991,NA,20,NA,NA,313,6,NA,66666,2,666,NA,NA,13,NA,NA,NA,2,2,1,2,5,3,3,3,2,2,1,3,2,1,2,1,3,5,2,2,2,NA,NA,20,NA,2010
ESS5e03_5,5,3.5,23.11.2023,1396,ES,0.8779932,1.1900231,2.0751612,2.4694898,NA,NA,NA,1,9,1,1,1972,NA,39,NA,NA,313,1,NA,4121,6,40,NA,NA,14,NA,NA,NA,2,3,2,1,3,2,5,2,3,1,1,2,1,2,2,2,4,3,5,3,2,NA,NA,39,NA,2010
ESS5e03_5,5,3.5,23.11.2023,1397,ES,1.0156186,0.9512256,2.0751612,1.9739465,NA,NA,NA,2,5,4,2,1936,NA,75,NA,NA,0,6,NA,66666,2,666,NA,NA,0,NA,NA,NA,3,2,2,2,3,3,2,4,3,4,1,3,3,2,2,3,3,3,2,4,3,NA,NA,75,NA,2010
ESS5e03_5,5,3.5,23.11.2023,1398,ES,1.0186026,1.2645881,2.0751612,2.6242242,NA,NA,NA,1,8,2,2,1922,NA,89,NA,NA,0,1,NA,9320,1,888,NA,NA,0,NA,NA,NA,2,2,2,2,2,2,2,2,2,5,2,3,1,2,2,3,2,2,2,3,2,NA,NA,89,NA,2010
ESS5e03_5,5,3.5,23.11.2023,1401,ES,0.8962679,0.78225684,2.0751612,1.623309,NA,NA,NA,2,8,2,1,1964,NA,47,NA,NA,720,2,NA,3412,6,55,NA,NA,24,NA,NA,NA,3,2,2,2,5,2,4,2,2,2,1,5,4,2,2,2,4,4,2,2,2,NA,NA,47,NA,2010
ESS5e03_5,5,3.5,23.11.2023,1402,ES,0.90095574,0.78634834,2.0751612,1.6317996,NA,NA,NA,2,10,2,1,1970,NA,41,NA,NA,620,1,NA,4121,6,38,NA,NA,23,NA,NA,NA,2,2,2,2,2,2,2,3,2,2,1,2,1,1,1,1,2,3,2,3,1,NA,NA,41,NA,2010
ESS5e03_5,5,3.5,23.11.2023,1403,ES,0.90095574,0.88815206,2.0751612,1.8430587,NA,NA,NA,1,9,1,1,1971,NA,40,NA,NA,313,1,NA,5169,6,60,NA,NA,13,NA,NA,NA,4,1,3,3,4,3,1,4,2,3,2,2,3,2,3,2,3,4,2,3,1,NA,NA,40,NA,2010
ESS5e03_5,5,3.5,23.11.2023,1405,ES,0.8670577,0.9351609,2.0751612,1.9406096,NA,NA,NA,2,10,2,1,1939,NA,72,NA,NA,113,1,NA,8324,1,70,NA,NA,2,NA,NA,NA,1,1,1,2,1,3,1,5,1,3,3,2,5,1,1,1,1,2,1,1,1,NA,NA,72,NA,2010
ESS5e03_5,5,3.5,23.11.2023,1406,ES,0.926915,1.1309115,2.0751612,2.3468237,NA,NA,NA,2,10,1,2,1990,NA,21,NA,NA,313,6,NA,66666,2,666,NA,NA,13,NA,NA,NA,1,1,1,3,4,1,4,4,3,3,1,4,1,1,1,1,4,4,1,2,1,NA,NA,21,NA,2010
ESS5e03_5,5,3.5,23.11.2023,1407,ES,0.84259915,1.3398767,2.0751612,2.7804601,NA,NA,NA,8,7,3,1,1970,NA,41,NA,NA,222,1,NA,7137,6,40,NA,NA,12,NA,NA,NA,2,1,2,4,3,2,4,2,4,4,2,4,2,3,2,3,3,4,2,3,2,NA,NA,41,NA,2010
ESS5e03_5,5,3.5,23.11.2023,1409,ES,0.8564673,1.06124,2.0751612,2.202244,NA,NA,NA,1,9,4,2,1967,NA,44,NA,NA,620,2,NA,2421,6,60,NA,NA,23,NA,NA,NA,2,1,1,2,5,3,3,1,3,2,1,3,3,1,1,1,6,5,2,5,1,NA,NA,44,NA,2010
ESS5e03_5,5,3.5,23.11.2023,1410,ES,1.1052759,1.0648221,2.0751612,2.2096775,NA,NA,NA,1,7,4,2,1923,NA,88,NA,NA,0,6,NA,66666,2,666,NA,NA,1,NA,NA,NA,6,1,2,4,5,2,1,6,2,5,1,2,5,2,1,2,5,2,1,1,1,NA,NA,88,NA,2010
ESS5e03_5,5,3.5,23.11.2023,1413,ES,0.9090651,0.6854095,2.0751612,1.4223351,NA,NA,NA,1,8,2,2,1966,NA,45,NA,NA,129,1,NA,4121,6,30,NA,NA,6,NA,NA,NA,1,1,1,2,5,1,4,2,1,1,1,2,1,1,1,1,2,1,1,2,2,NA,NA,45,NA,2010
ESS5e03_5,5,3.5,23.11.2023,1414,ES,0.78336114,0.8787073,2.0751612,1.8234593,NA,NA,NA,1,4,2,1,1980,NA,31,NA,NA,213,1,NA,9330,1,40,NA,NA,8,NA,NA,NA,3,4,1,2,3,5,5,2,5,3,2,5,1,7,2,5,7,5,4,3,3,NA,NA,31,NA,2010
ESS5e03_5,5,3.5,23.11.2023,1416,ES,0.9178308,1.4176078,2.0751612,2.9417646,NA,NA,NA,2,9,2,2,1973,NA,38,NA,NA,322,1,NA,5122,1,40,NA,NA,16,NA,NA,NA,1,1,1,1,3,1,2,2,1,1,1,4,1,1,1,1,1,1,2,3,1,NA,NA,38,NA,2010
ESS5e03_5,5,3.5,23.11.2023,1417,ES,1.164975,0.6932468,2.0751612,1.4385989,NA,NA,NA,2,10,3,2,1949,NA,62,NA,NA,113,6,NA,66666,2,666,NA,NA,2,NA,NA,NA,1,1,6,1,6,1,1,5,1,3,1,3,6,1,1,1,6,6,1,6,1,NA,NA,62,NA,2010
ESS5e03_5,5,3.5,23.11.2023,1418,ES,0.9174974,0.69176716,2.0751612,1.4355284,NA,NA,NA,2,4,4,2,1958,NA,53,NA,NA,213,1,NA,5220,6,65,NA,NA,8,NA,NA,NA,3,2,1,2,4,2,2,4,3,6,2,3,3,1,2,3,3,3,2,3,2,NA,NA,53,NA,2010
ESS5e03_5,5,3.5,23.11.2023,1420,ES,1.0740862,1.3901459,2.0751612,2.8847768,NA,NA,NA,2,8,1,1,1979,NA,32,NA,NA,520,1,NA,3433,6,45,NA,NA,20,NA,NA,NA,3,1,2,3,4,1,2,2,2,3,2,2,2,1,1,2,3,2,2,2,2,NA,NA,32,NA,2010
ESS5e03_5,5,3.5,23.11.2023,1421,ES,0.9023762,0.7121961,2.0751612,1.4779217,NA,NA,NA,3,10,3,2,1965,NA,46,NA,NA,0,1,NA,9131,1,40,NA,NA,1,NA,NA,NA,2,3,3,3,6,6,3,5,2,2,1,3,4,1,1,1,4,3,5,4,3,NA,NA,46,NA,2010
ESS5e03_5,5,3.5,23.11.2023,1422,ES,0.9746151,0.76921034,2.0751612,1.5962355,NA,NA,NA,1,9,2,2,1975,NA,36,NA,NA,129,1,NA,5131,6,45,NA,NA,6,NA,NA,NA,2,1,1,5,5,5,6,5,2,2,1,2,2,1,2,1,5,1,5,5,1,NA,NA,36,NA,2010
ESS5e03_5,5,3.5,23.11.2023,1423,ES,1.0508,1.0620955,2.0751612,2.2040195,NA,NA,NA,1,8,2,2,1984,NA,27,NA,NA,213,2,NA,8324,6,50,NA,NA,9,NA,NA,NA,3,2,2,2,5,2,2,5,2,5,2,2,5,3,2,2,4,2,2,2,4,NA,NA,27,NA,2010
ESS5e03_5,5,3.5,23.11.2023,1424,ES,1.0437224,1.4989021,2.0751612,3.1104634,NA,NA,NA,1,7,4,2,1929,NA,82,NA,NA,113,1,NA,9131,1,55,NA,NA,2,NA,NA,NA,3,3,3,2,5,2,2,2,2,2,2,2,3,2,1,3,3,3,3,2,2,NA,NA,82,NA,2010
ESS5e03_5,5,3.5,23.11.2023,1425,ES,1.0437224,1.4061402,2.0751612,2.9179676,NA,NA,NA,1,7,2,2,1979,NA,32,NA,NA,720,1,NA,4121,6,30,NA,NA,24,NA,NA,NA,2,3,2,2,4,2,3,2,2,1,2,2,2,2,3,3,3,2,3,2,2,NA,NA,32,NA,2010
ESS5e03_5,5,3.5,23.11.2023,1427,ES,1.0156467,0.7964162,2.0751612,1.6526921,NA,NA,NA,2,8,1,1,1976,NA,35,NA,NA,213,1,NA,7213,6,40,NA,NA,9,NA,NA,NA,2,1,1,2,5,3,3,2,3,2,1,5,1,2,2,2,6,6,2,5,1,NA,NA,35,NA,2010
ESS5e03_5,5,3.5,23.11.2023,1428,ES,0.8432519,0.66123337,2.0751612,1.3721658,NA,NA,NA,2,7,2,1,1966,NA,45,NA,NA,113,2,NA,6112,6,50,NA,NA,4,NA,NA,NA,4,1,2,3,5,1,2,5,2,3,1,2,5,1,2,2,4,5,1,5,3,NA,NA,45,NA,2010
ESS5e03_5,5,3.5,23.11.2023,1429,ES,1.0473347,1.5235319,2.0751612,3.1615744,NA,NA,NA,2,10,3,1,1980,NA,31,NA,NA,213,1,NA,5220,6,40,NA,NA,9,NA,NA,NA,1,1,1,2,5,3,1,5,1,2,1,3,2,1,1,1,5,5,3,4,3,NA,NA,31,NA,2010
ESS5e03_5,5,3.5,23.11.2023,1430,ES,0.9090651,0.81093967,2.0751612,1.6828306,NA,NA,NA,2,1,3,1,1938,NA,73,NA,NA,213,2,NA,1314,1,60,NA,NA,7,NA,NA,NA,4,2,3,4,5,2,2,5,3,5,2,2,5,1,2,3,4,5,2,5,2,NA,NA,73,NA,2010
ESS5e03_5,5,3.5,23.11.2023,1433,ES,0.8981461,0.8460442,2.0751612,1.755678,NA,NA,NA,2,8,1,2,1948,NA,63,NA,NA,620,1,NA,5132,6,35,NA,NA,22,NA,NA,NA,2,2,2,4,5,2,2,5,2,3,1,2,3,2,2,2,2,3,2,2,2,NA,NA,63,NA,2010
ESS5e03_5,5,3.5,23.11.2023,1436,ES,1.0150722,0.8463531,2.0751612,1.7563192,NA,NA,NA,1,8,2,1,1968,NA,43,NA,NA,720,2,NA,2445,6,42,NA,NA,24,NA,NA,NA,3,1,2,3,2,2,4,4,3,1,1,2,3,1,1,3,3,3,2,3,1,NA,NA,43,NA,2010
ESS5e03_5,5,3.5,23.11.2023,1437,ES,0.8627495,1.0710741,2.0751612,2.2226515,NA,NA,NA,2,7,1,2,1976,NA,35,NA,NA,620,1,NA,3225,6,38,NA,NA,23,NA,NA,NA,2,1,1,2,5,2,6,3,4,2,2,4,1,1,1,2,5,2,1,2,2,NA,NA,35,NA,2010
ESS5e03_5,5,3.5,23.11.2023,1438,ES,0.90581596,0.8490162,2.0751612,1.7618455,NA,NA,NA,2,6,3,1,1951,NA,60,NA,NA,313,2,NA,1315,1,72,NA,NA,13,NA,NA,NA,4,1,1,6,3,1,2,5,5,3,5,5,2,1,3,3,2,1,3,3,3,NA,NA,60,NA,2010
ESS5e03_5,5,3.5,23.11.2023,1440,ES,0.8219777,1.0385352,2.0751612,2.155128,NA,NA,NA,1,6,2,2,1970,NA,41,NA,NA,620,1,NA,9131,6,2,NA,NA,22,NA,NA,NA,4,1,2,5,5,2,1,5,2,1,2,2,5,2,2,2,4,5,2,5,2,NA,NA,41,NA,2010
ESS5e03_5,5,3.5,23.11.2023,1442,ES,0.9658275,0.8198911,2.0751612,1.7014062,NA,NA,NA,1,8,3,1,1952,NA,59,NA,NA,0,1,NA,8331,1,40,NA,NA,1,NA,NA,NA,5,3,4,6,3,2,3,5,1,3,2,2,6,2,2,1,6,5,2,3,4,NA,NA,59,NA,2010
ESS5e03_5,5,3.5,23.11.2023,1443,ES,0.8763849,1.1251894,2.0751612,2.3349495,NA,NA,NA,2,9,1,1,1952,NA,59,NA,NA,213,2,NA,1312,6,60,NA,NA,8,NA,NA,NA,2,2,3,3,4,2,4,5,2,2,1,3,2,2,2,2,4,4,2,2,1,NA,NA,59,NA,2010
ESS5e03_5,5,3.5,23.11.2023,1444,ES,0.89696133,0.8907612,2.0751612,1.8484731,NA,NA,NA,2,7,2,1,1984,NA,27,NA,NA,113,1,NA,5123,1,48,NA,NA,4,NA,NA,NA,3,7,2,2,3,2,2,4,2,2,2,2,3,2,2,2,3,3,2,3,2,NA,NA,27,NA,2010
ESS5e03_5,5,3.5,23.11.2023,1446,ES,0.8745053,1.0303981,2.0751612,2.1382422,NA,NA,NA,1,9,1,1,1983,NA,28,NA,NA,620,1,NA,2331,6,26,NA,NA,23,NA,NA,NA,2,1,2,3,4,1,1,4,1,1,1,2,3,1,1,1,3,4,3,4,1,NA,NA,28,NA,2010
ESS5e03_5,5,3.5,23.11.2023,1447,ES,1.0466683,1.2560326,2.0751612,2.60647,NA,NA,NA,2,8,2,1,1966,NA,45,NA,NA,720,1,NA,1239,6,50,NA,NA,24,NA,NA,NA,3,1,1,3,4,3,2,6,1,3,1,3,2,2,1,2,3,2,3,5,2,NA,NA,45,NA,2010
ESS5e03_5,5,3.5,23.11.2023,1449,ES,0.96489054,0.7703464,2.0751612,1.598593,NA,NA,NA,1,8,1,2,1982,NA,29,NA,NA,313,6,NA,66666,2,666,NA,NA,15,NA,NA,NA,1,1,1,1,4,1,2,1,1,8,1,2,1,1,1,1,1,4,1,1,1,NA,NA,29,NA,2010
ESS5e03_5,5,3.5,23.11.2023,1451,ES,0.9041824,0.84926164,2.0751612,1.7623549,NA,NA,NA,1,8,1,1,1982,NA,29,NA,NA,421,1,NA,5162,6,45,NA,NA,19,NA,NA,NA,2,1,3,2,4,2,3,2,2,2,2,4,3,2,1,2,3,4,1,4,2,NA,NA,29,NA,2010
