name,essround,edition,proddate,idno,cntry,dweight,pspwght,pweight,anweight,prob,stratum,psu,aesfdrk,happy,health,gndr,yrbrn,age,agea,edufld,edulvla,edulvlb,emplrel,isco08,iscoco,pdjobev,wkhtot,edlves,edlvaes,edlvdes,edlvees,edlvges,edlvhes,impdiff,impenv,impfree,impfun,imprich,impsafe,imptrad,ipadvnt,ipbhprp,ipcrtiv,ipeqopt,ipfrule,ipgdtim,iphlppl,iplylfr,ipmodst,iprspot,ipshabt,ipstrgv,ipsuces,ipudrst,regiones,regioaes,ages,region,year
ESS1e06_7,1,6.7,23.11.2023,1366,ES,0.9309,0.8110235,2.0200796,1.638332,NA,NA,NA,1,9,3,2,1960,NA,42,NA,1,NA,2,NA,5220,6,40,2,NA,NA,NA,NA,NA,4,2,3,5,5,2,3,5,3,4,1,2,3,4,3,2,3,2,4,5,2,11,NA,42,11,2002
ESS1e06_7,1,6.7,23.11.2023,1368,ES,0.9309,0.8754673,2.0200796,1.7685137,NA,NA,NA,1,8,3,2,1918,NA,84,NA,1,NA,2,NA,6111,1,888,1,NA,NA,NA,NA,NA,3,2,2,3,7,2,2,5,2,3,5,3,3,2,3,3,2,2,2,5,3,11,NA,84,11,2002
ESS1e06_7,1,6.7,23.11.2023,1371,ES,1.514,1.2475958,2.0200796,2.520243,NA,NA,NA,3,9,1,2,1949,NA,53,NA,5,NA,1,NA,2320,6,30,11,NA,NA,NA,NA,NA,1,2,1,2,5,1,1,5,2,1,3,2,2,1,1,1,4,5,1,4,1,11,NA,53,11,2002
ESS1e06_7,1,6.7,23.11.2023,1374,ES,1.0093,0.8426742,2.0200796,1.702269,NA,NA,NA,2,5,4,1,1915,NA,87,NA,1,NA,2,NA,6112,1,777,0,NA,NA,NA,NA,NA,2,1,2,5,5,1,1,5,1,3,1,1,2,1,2,1,1,5,1,2,1,11,NA,87,11,2002
ESS1e06_7,1,6.7,23.11.2023,1375,ES,2.0186,1.0816001,2.0200796,2.1849182,NA,NA,NA,1,10,1,1,1948,NA,55,NA,3,NA,1,NA,7122,6,40,4,NA,NA,NA,NA,NA,5,1,3,4,5,3,2,6,2,4,1,3,4,1,1,3,5,5,1,4,3,11,NA,55,11,2002
ESS1e06_7,1,6.7,23.11.2023,1376,ES,1.0093,1.1857481,2.0200796,2.3953056,NA,NA,NA,3,7,2,2,1972,NA,30,NA,5,NA,1,NA,4190,6,888,11,NA,NA,NA,NA,NA,3,2,4,4,6,3,2,4,2,3,1,5,5,3,2,2,5,5,2,6,4,11,NA,30,11,2002
ESS1e06_7,1,6.7,23.11.2023,1377,ES,2.5233,1.1533127,2.0200796,2.3297834,NA,NA,NA,1,7,1,2,1968,NA,35,NA,4,NA,1,NA,4190,6,50,6,NA,NA,NA,NA,NA,4,2,4,5,5,2,2,5,3,3,2,5,4,1,1,3,5,4,1,5,1,11,NA,35,11,2002
ESS1e06_7,1,6.7,23.11.2023,1378,ES,1.514,0.6863684,2.0200796,1.3865188,NA,NA,NA,1,10,4,2,1945,NA,57,NA,3,NA,2,NA,5141,1,888,4,NA,NA,NA,NA,NA,1,1,1,2,6,1,1,2,3,1,1,5,3,1,1,3,3,6,1,1,1,11,NA,57,11,2002
ESS1e06_7,1,6.7,23.11.2023,1379,ES,0.749,0.70439893,2.0200796,1.4229419,NA,NA,NA,4,9,1,2,1927,NA,75,NA,1,NA,3,NA,1314,1,60,1,NA,NA,NA,NA,NA,1,2,2,5,6,1,2,5,2,6,2,5,5,2,2,2,2,5,2,5,2,11,NA,75,11,2002
ESS1e06_7,1,6.7,23.11.2023,1380,ES,0.749,0.48806077,2.0200796,0.9859216,NA,NA,NA,2,9,2,2,1975,NA,27,NA,4,NA,1,NA,4190,6,40,6,NA,NA,NA,NA,NA,3,3,2,5,4,1,3,6,2,4,2,2,3,3,3,2,5,5,2,5,2,11,NA,27,11,2002
ESS1e06_7,1,6.7,23.11.2023,1381,ES,0.3745,0.31267363,2.0200796,0.6316256,NA,NA,NA,1,9,3,1,1917,NA,85,NA,1,NA,2,NA,1314,1,70,1,NA,NA,NA,NA,NA,5,5,2,5,6,2,2,6,2,5,2,2,5,2,2,2,2,5,2,6,5,11,NA,85,11,2002
ESS1e06_7,1,6.7,23.11.2023,1382,ES,1.498,1.7564927,2.0200796,3.5482552,NA,NA,NA,1,10,1,2,1985,NA,18,NA,2,NA,6,NA,66666,2,666,3,NA,NA,NA,NA,NA,1,2,1,2,5,2,6,2,4,2,2,4,1,2,1,1,4,3,2,2,2,11,NA,18,11,2002
ESS1e06_7,1,6.7,23.11.2023,1386,ES,0.749,0.87824637,2.0200796,1.7741276,NA,NA,NA,4,10,2,2,1971,NA,31,NA,2,NA,2,NA,1314,1,48,3,NA,NA,NA,NA,NA,5,2,5,6,5,1,1,6,4,1,1,5,6,3,1,5,6,5,2,6,1,11,NA,31,11,2002
ESS1e06_7,1,6.7,23.11.2023,1388,ES,1.1235,0.5899392,2.0200796,1.1917241,NA,NA,NA,1,9,2,1,1959,NA,43,NA,3,NA,1,NA,6153,6,888,4,NA,NA,NA,NA,NA,5,2,5,5,5,5,3,6,3,2,2,4,4,2,2,2,6,5,2,5,2,11,NA,43,11,2002
ESS1e06_7,1,6.7,23.11.2023,1390,ES,1.7646,2.339898,2.0200796,4.7267804,NA,NA,NA,1,10,3,1,1951,NA,51,NA,1,NA,2,NA,1313,6,45,2,NA,NA,NA,NA,NA,3,2,6,5,5,2,2,5,4,4,2,4,5,4,2,3,3,3,4,3,4,11,NA,51,11,2002
ESS1e06_7,1,6.7,23.11.2023,1391,ES,2.1175,1.9914082,2.0200796,4.0228033,NA,NA,NA,2,8,3,2,1919,NA,83,NA,1,NA,2,NA,6121,1,84,0,NA,NA,NA,NA,NA,2,2,1,4,6,6,2,2,2,4,6,7,6,2,2,6,6,2,2,2,2,11,NA,83,11,2002
ESS1e06_7,1,6.7,23.11.2023,1392,ES,1.4117,1.3276368,2.0200796,2.6819322,NA,NA,NA,2,10,3,2,1946,NA,56,NA,1,NA,6,NA,66666,2,666,1,NA,NA,NA,NA,NA,6,3,5,2,2,1,1,6,2,6,1,6,2,2,2,3,2,5,1,2,6,11,NA,56,11,2002
ESS1e06_7,1,6.7,23.11.2023,1393,ES,0.7058,0.6637714,2.0200796,1.3408711,NA,NA,NA,1,10,4,2,1919,NA,83,NA,1,NA,2,NA,6121,1,84,1,NA,NA,NA,NA,NA,2,7,1,6,6,1,1,6,2,1,2,2,6,2,2,6,2,1,2,6,5,11,NA,83,11,2002
ESS1e06_7,1,6.7,23.11.2023,1395,ES,1.4117,1.3276368,2.0200796,2.6819322,NA,NA,NA,2,9,3,2,1924,NA,78,NA,1,NA,3,NA,6121,1,84,1,NA,NA,NA,NA,NA,2,2,4,5,3,1,2,7,2,2,2,2,4,1,2,2,2,2,7,4,5,11,NA,78,11,2002
ESS1e06_7,1,6.7,23.11.2023,1396,ES,0.7058,0.6637714,2.0200796,1.3408711,NA,NA,NA,1,1,5,2,1946,NA,56,NA,1,NA,2,NA,6121,1,84,1,NA,NA,NA,NA,NA,5,2,2,6,6,3,2,3,2,2,2,2,5,2,2,2,2,2,2,3,2,11,NA,56,11,2002
ESS1e06_7,1,6.7,23.11.2023,1399,ES,1.0833,0.5657645,2.0200796,1.1428893,NA,NA,NA,2,7,2,1,1981,NA,21,NA,4,NA,1,NA,8285,1,40,6,NA,NA,NA,NA,NA,4,2,2,2,4,2,2,3,3,3,3,3,2,2,2,2,3,3,2,2,2,11,NA,21,11,2002
ESS1e06_7,1,6.7,23.11.2023,1402,ES,1.4445,1.2060269,2.0200796,2.4362705,NA,NA,NA,1,10,2,1,1934,NA,68,NA,1,NA,1,NA,7422,1,45,1,NA,NA,NA,NA,NA,2,1,2,3,3,2,2,5,2,5,2,2,2,2,1,1,3,2,1,3,3,11,NA,68,11,2002
ESS1e06_7,1,6.7,23.11.2023,1404,ES,1.0833,0.5657645,2.0200796,1.1428893,NA,NA,NA,1,8,2,1,1982,NA,21,NA,3,NA,1,NA,5220,6,48,4,NA,NA,NA,NA,NA,1,3,2,1,6,5,3,2,2,1,2,3,2,2,1,4,5,4,3,2,2,11,NA,21,11,2002
ESS1e06_7,1,6.7,23.11.2023,1407,ES,0.7222,0.6791948,2.0200796,1.3720276,NA,NA,NA,2,5,3,2,1921,NA,81,NA,1,NA,6,NA,66666,2,666,2,NA,NA,NA,NA,NA,2,2,2,5,2,2,2,5,2,2,1,2,1,2,1,1,3,7,2,2,3,11,NA,81,11,2002
ESS1e06_7,1,6.7,23.11.2023,1408,ES,1.0833,1.0187923,2.0200796,2.0580416,NA,NA,NA,1,10,1,2,1917,NA,85,NA,1,NA,1,NA,9132,1,45,0,NA,NA,NA,NA,NA,2,2,1,3,5,1,2,5,2,1,2,2,3,2,2,3,2,2,2,1,3,11,NA,85,11,2002
ESS1e06_7,1,6.7,23.11.2023,1409,ES,1.6143,1.1366774,2.0200796,2.2961788,NA,NA,NA,3,6,1,2,1980,NA,22,NA,3,NA,1,NA,5132,6,36,4,NA,NA,NA,NA,NA,4,2,3,4,5,3,3,5,2,3,2,2,3,2,2,1,6,6,3,6,1,51,NA,22,51,2002
ESS1e06_7,1,6.7,23.11.2023,1411,ES,0.4036,0.36948514,2.0200796,0.7463894,NA,NA,NA,2,7,3,1,1917,NA,85,NA,5,NA,2,NA,2221,1,7,11,NA,NA,NA,NA,NA,4,3,2,4,3,2,1,5,2,4,2,3,4,1,2,2,3,4,2,3,2,51,NA,85,51,2002
ESS1e06_7,1,6.7,23.11.2023,1413,ES,0.8072,0.72825164,2.0200796,1.4711263,NA,NA,NA,1,9,3,1,1929,NA,73,NA,1,NA,1,NA,7137,1,10,2,NA,NA,NA,NA,NA,1,2,1,6,2,1,2,6,1,1,1,1,6,1,1,1,3,2,1,3,1,51,NA,73,51,2002
ESS1e06_7,1,6.7,23.11.2023,1414,ES,0.4036,0.5260675,2.0200796,1.0626982,NA,NA,NA,2,6,2,1,1977,NA,26,NA,2,NA,1,NA,8261,6,40,3,NA,NA,NA,NA,NA,3,1,1,4,6,4,3,5,2,1,1,4,3,3,2,1,6,5,3,6,3,51,NA,26,51,2002
ESS1e06_7,1,6.7,23.11.2023,1415,ES,1.2107,1.230366,2.0200796,2.4854372,NA,NA,NA,8,5,4,2,1935,NA,67,NA,2,NA,1,NA,8261,1,45,3,NA,NA,NA,NA,NA,4,2,3,5,4,3,3,5,2,4,3,3,3,2,1,2,3,3,3,4,2,51,NA,67,51,2002
ESS1e06_7,1,6.7,23.11.2023,1417,ES,2.4215,4.0259333,2.0200796,8.132706,NA,NA,NA,2,7,1,1,1973,NA,29,NA,5,NA,2,NA,1223,6,45,10,NA,NA,NA,NA,NA,1,3,1,4,3,2,2,2,4,1,1,4,2,2,1,4,3,4,3,4,2,51,NA,29,51,2002
ESS1e06_7,1,6.7,23.11.2023,1419,ES,0.4375,0.4446065,2.0200796,0.89814055,NA,NA,NA,2,7,3,2,1931,NA,71,NA,2,NA,1,NA,6111,1,9,3,NA,NA,NA,NA,NA,3,2,3,3,4,2,2,7,2,2,2,2,4,2,2,2,3,3,2,3,2,51,NA,71,51,2002
ESS1e06_7,1,6.7,23.11.2023,1420,ES,0.8749,0.493749,2.0200796,0.99741226,NA,NA,NA,1,10,2,1,1977,NA,25,NA,3,NA,1,NA,6111,6,10,4,NA,NA,NA,NA,NA,1,6,2,2,6,3,3,6,5,2,4,4,3,3,1,2,2,4,2,3,4,51,NA,25,51,2002
ESS1e06_7,1,6.7,23.11.2023,1421,ES,0.8749,0.8891114,2.0200796,1.7960757999999999,NA,NA,NA,2,6,4,2,1927,NA,75,NA,1,NA,2,NA,5220,1,10,2,NA,NA,NA,NA,NA,4,2,3,4,4,2,3,5,2,4,1,2,5,4,2,1,3,2,3,5,2,51,NA,75,51,2002
ESS1e06_7,1,6.7,23.11.2023,1422,ES,0.8749,0.8891114,2.0200796,1.7960757999999999,NA,NA,NA,1,7,4,2,1925,NA,77,NA,2,NA,6,NA,66666,2,666,3,NA,NA,NA,NA,NA,3,2,3,3,3,1,2,4,2,2,3,2,3,2,1,2,3,2,3,2,2,51,NA,77,51,2002
ESS1e06_7,1,6.7,23.11.2023,1430,ES,1.2362,1.5663332,2.0200796,3.1641178,NA,NA,NA,3,7,1,2,1968,NA,34,NA,1,NA,6,NA,66666,2,666,1,NA,NA,NA,NA,NA,2,2,2,3,4,1,2,3,2,2,1,3,2,2,1,3,2,2,2,3,2,51,NA,34,51,2002
ESS1e06_7,1,6.7,23.11.2023,1432,ES,0.8241,0.5802737,2.0200796,1.172199,NA,NA,NA,3,9,1,2,1973,NA,29,NA,4,NA,1,NA,5141,6,9,6,NA,NA,NA,NA,NA,5,3,4,2,6,1,2,4,3,3,2,4,3,2,2,2,5,3,3,4,2,51,NA,29,51,2002
ESS1e06_7,1,6.7,23.11.2023,1434,ES,0.8241,0.83748627,2.0200796,1.6917889,NA,NA,NA,2,7,2,2,1938,NA,64,NA,2,NA,1,NA,7431,1,9,3,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,51,NA,64,51,2002
ESS1e06_7,1,6.7,23.11.2023,1440,ES,1.3445,1.6427448,2.0200796,3.3184752,NA,NA,NA,4,10,3,2,1980,NA,22,NA,2,NA,1,NA,7242,6,40,3,NA,NA,NA,NA,NA,1,1,1,1,6,1,1,2,4,2,1,1,1,1,1,1,5,3,1,5,2,61,NA,22,61,2002
ESS1e06_7,1,6.7,23.11.2023,1443,ES,1.7927,2.2532623,2.0200796,4.5517693,NA,NA,NA,2,8,2,1,1984,NA,18,NA,2,NA,1,NA,9330,1,888,3,NA,NA,NA,NA,NA,1,1,1,1,3,1,6,6,6,1,1,4,1,3,1,1,3,4,1,4,2,61,NA,18,61,2002
ESS1e06_7,1,6.7,23.11.2023,1451,ES,0.8567,0.74532026,2.0200796,1.5056063,NA,NA,NA,4,8,3,1,1931,NA,71,NA,1,NA,1,NA,9211,1,888,0,NA,NA,NA,NA,NA,6,1,1,5,3,1,2,6,1,2,1,1,5,1,1,1,5,5,1,5,2,61,NA,71,61,2002
ESS1e06_7,1,6.7,23.11.2023,1452,ES,1.2851,1.166654,2.0200796,2.356734,NA,NA,NA,2,5,2,2,1958,NA,44,NA,2,NA,1,NA,9211,1,888,3,NA,NA,NA,NA,NA,6,1,1,2,5,1,2,6,1,2,3,1,1,1,1,1,3,1,1,1,2,61,NA,44,61,2002
ESS1e06_7,1,6.7,23.11.2023,1461,ES,1.283,1.1647475,2.0200796,2.3528826,NA,NA,NA,3,7,3,2,1953,NA,49,NA,2,NA,1,NA,9211,1,50,3,NA,NA,NA,NA,NA,1,1,1,3,5,1,4,5,1,1,1,1,2,1,1,1,3,4,1,5,1,61,NA,49,61,2002
ESS1e06_7,1,6.7,23.11.2023,1465,ES,0.8553,0.7441023,2.0200796,1.5031459,NA,NA,NA,1,8,2,1,1930,NA,73,NA,1,NA,1,NA,9313,1,50,1,NA,NA,NA,NA,NA,5,2,2,2,6,1,2,4,1,2,2,1,2,1,1,2,4,1,2,2,2,61,NA,73,61,2002
ESS1e06_7,1,6.7,23.11.2023,1466,ES,1.283,1.2572981,2.0200796,2.5398424,NA,NA,NA,3,5,4,2,1939,NA,63,NA,1,NA,1,NA,9211,1,888,1,NA,NA,NA,NA,NA,1,1,1,3,5,1,1,5,1,1,1,3,3,1,1,2,3,3,1,2,1,61,NA,63,61,2002
ESS1e06_7,1,6.7,23.11.2023,1467,ES,1.283,1.1647475,2.0200796,2.3528826,NA,NA,NA,1,7,3,2,1963,NA,39,NA,2,NA,1,NA,9211,1,54,3,NA,NA,NA,NA,NA,2,1,1,2,5,2,3,3,3,2,1,3,2,2,2,3,5,4,2,5,1,61,NA,39,61,2002
ESS1e06_7,1,6.7,23.11.2023,1468,ES,0.8553,0.8381661,2.0200796,1.6931623,NA,NA,NA,2,6,4,2,1925,NA,77,NA,1,NA,1,NA,9131,1,7,1,NA,NA,NA,NA,NA,6,2,2,5,5,1,2,6,1,3,1,1,5,1,2,2,2,5,1,4,1,61,NA,77,61,2002
ESS1e06_7,1,6.7,23.11.2023,1469,ES,0.4642,0.39543355,2.0200796,0.79880726,NA,NA,NA,2,7,3,1,1925,NA,77,NA,1,NA,1,NA,7422,1,60,2,NA,NA,NA,NA,NA,4,2,2,4,3,1,2,4,2,4,2,1,4,2,1,1,1,2,2,5,1,42,NA,77,42,2002
ESS1e06_7,1,6.7,23.11.2023,1470,ES,1.8566,3.0867972,2.0200796,6.235576,NA,NA,NA,3,10,2,1,1979,NA,24,NA,5,NA,6,NA,66666,2,666,8,NA,NA,NA,NA,NA,1,1,1,1,3,3,3,1,2,4,2,1,1,2,1,3,1,1,1,1,3,42,NA,24,42,2002
ESS1e06_7,1,6.7,23.11.2023,1471,ES,0.9283,0.89074665,2.0200796,1.7993791,NA,NA,NA,2,5,3,2,1932,NA,70,NA,1,NA,6,NA,66666,2,666,1,NA,NA,NA,NA,NA,3,1,1,3,3,1,1,3,2,3,1,1,3,1,1,1,1,2,1,3,1,42,NA,70,42,2002
ESS1e06_7,1,6.7,23.11.2023,1473,ES,0.4642,0.52400106,2.0200796,1.0585239,NA,NA,NA,2,6,2,1,1960,NA,42,NA,5,NA,1,NA,2131,6,60,11,NA,NA,NA,NA,NA,1,2,1,2,1,2,4,3,1,2,2,3,1,2,1,2,1,1,1,2,1,42,NA,42,42,2002
ESS1e06_7,1,6.7,23.11.2023,1475,ES,2.3208,3.8585796,2.0200796,7.794638,NA,NA,NA,2,8,2,1,1977,NA,26,NA,5,NA,1,NA,3415,6,40,8,NA,NA,NA,NA,NA,2,1,2,2,3,1,1,3,2,2,1,3,1,2,1,2,2,2,2,2,2,42,NA,26,42,2002
ESS1e06_7,1,6.7,23.11.2023,1476,ES,0.9283,1.0478892,2.0200796,2.1168196,NA,NA,NA,2,7,1,1,1959,NA,44,NA,5,NA,1,NA,3431,6,43,8,NA,NA,NA,NA,NA,3,2,2,3,4,3,5,4,4,2,1,3,2,2,3,2,7,5,3,4,2,42,NA,44,42,2002
ESS1e06_7,1,6.7,23.11.2023,1479,ES,0.4642,0.4454213,2.0200796,0.89978653,NA,NA,NA,2,6,3,2,1935,NA,67,NA,1,NA,6,NA,66666,2,666,1,NA,NA,NA,NA,NA,2,2,1,4,1,1,2,4,2,1,2,1,4,2,1,1,1,1,1,1,1,42,NA,67,42,2002
ESS1e06_7,1,6.7,23.11.2023,1480,ES,0.9283,0.89074665,2.0200796,1.7993791,NA,NA,NA,2,7,2,2,1937,NA,65,NA,1,NA,1,NA,9132,1,40,1,NA,NA,NA,NA,NA,3,3,2,3,2,2,2,3,2,3,2,2,3,2,1,1,2,2,2,2,2,42,NA,65,42,2002
ESS1e06_7,1,6.7,23.11.2023,1487,ES,1.3834,2.5616639,2.0200796,5.174765,NA,NA,NA,2,9,1,2,1987,NA,15,NA,2,NA,6,NA,66666,2,666,3,NA,NA,NA,NA,NA,3,1,2,1,3,2,2,1,1,4,3,3,3,1,1,2,2,3,4,2,3,21,NA,15,21,2002
ESS1e06_7,1,6.7,23.11.2023,1488,ES,0.9223,0.6657179,2.0200796,1.3448032,NA,NA,NA,2,9,2,2,1963,NA,39,NA,3,NA,2,NA,5220,1,40,5,NA,NA,NA,NA,NA,3,3,3,2,4,3,1,3,4,3,2,3,4,3,1,3,5,3,3,4,4,21,NA,39,21,2002
ESS1e06_7,1,6.7,23.11.2023,1492,ES,0.6234,0.9258562,2.0200796,1.8703032,NA,NA,NA,1,8,2,2,1934,NA,68,NA,1,NA,1,NA,9131,1,888,2,NA,NA,NA,NA,NA,5,1,2,4,5,1,1,6,2,4,1,4,4,2,1,2,3,3,3,5,3,21,NA,68,21,2002
ESS1e06_7,1,6.7,23.11.2023,1493,ES,0.8312,1.4522569,2.0200796,2.9336746,NA,NA,NA,1,8,2,1,1951,NA,51,NA,5,NA,2,NA,1314,6,888,8,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,NA,51,21,2002
ESS1e06_7,1,6.7,23.11.2023,1494,ES,0.4156,0.5408333,2.0200796,1.0925263,NA,NA,NA,1,6,3,2,1955,NA,47,NA,5,NA,1,NA,2320,6,35,8,NA,NA,NA,NA,NA,5,1,2,3,5,1,3,3,2,2,1,2,3,2,1,2,1,3,5,5,2,21,NA,47,21,2002
ESS1e06_7,1,6.7,23.11.2023,1496,ES,0.4156,0.7916711,2.0200796,1.5992386,NA,NA,NA,1,6,1,1,1974,NA,28,NA,1,NA,1,NA,7122,6,50,2,NA,NA,NA,NA,NA,3,3,2,5,3,2,1,5,2,3,1,4,5,1,1,1,1,2,3,2,2,21,NA,28,21,2002
ESS1e06_7,1,6.7,23.11.2023,1497,ES,0.2078,0.27398375,2.0200796,0.553469,NA,NA,NA,1,6,3,1,1931,NA,71,NA,1,NA,1,NA,9213,1,888,1,NA,NA,NA,NA,NA,5,2,2,5,6,3,3,5,3,6,1,5,5,3,3,3,4,4,2,3,2,21,NA,71,21,2002
ESS1e06_7,1,6.7,23.11.2023,1498,ES,0.2078,0.30861872,2.0200796,0.62343436,NA,NA,NA,2,3,5,2,1929,NA,73,NA,1,NA,6,NA,66666,2,666,2,NA,NA,NA,NA,NA,6,3,2,5,6,1,1,6,1,5,2,1,5,2,2,1,4,3,1,5,3,21,NA,73,21,2002
ESS1e06_7,1,6.7,23.11.2023,1499,ES,0.2078,0.27398375,2.0200796,0.553469,NA,NA,NA,2,8,2,1,1946,NA,57,NA,1,NA,1,NA,6152,6,60,2,NA,NA,NA,NA,NA,4,2,2,4,5,3,3,4,4,4,3,4,4,3,2,2,3,5,4,4,3,21,NA,57,21,2002
ESS1e06_7,1,6.7,23.11.2023,1501,ES,1.1761,0.9752551,2.0200796,1.9700929,NA,NA,NA,2,4,3,1,1958,NA,44,NA,4,NA,1,NA,9213,6,45,6,NA,NA,NA,NA,NA,2,1,3,2,5,3,2,4,3,1,1,4,3,1,1,2,3,3,4,3,1,21,NA,44,21,2002
ESS1e06_7,1,6.7,23.11.2023,1502,ES,0.882,0.90761256,2.0200796,1.8334496,NA,NA,NA,1,8,1,2,1986,NA,16,NA,3,NA,6,NA,66666,2,666,5,NA,NA,NA,NA,NA,1,1,1,1,3,3,4,1,1,1,1,4,1,1,1,1,2,1,3,1,1,21,NA,16,21,2002
ESS1e06_7,1,6.7,23.11.2023,1505,ES,1.1761,0.9752551,2.0200796,1.9700929,NA,NA,NA,2,5,2,1,1958,NA,44,NA,4,NA,1,NA,7233,6,35,6,NA,NA,NA,NA,NA,3,1,2,3,5,3,2,3,2,2,1,4,4,1,1,2,3,4,4,4,2,21,NA,44,21,2002
ESS1e06_7,1,6.7,23.11.2023,1506,ES,0.588,0.605075,2.0200796,1.2222997,NA,NA,NA,1,6,1,2,1986,NA,16,NA,3,NA,1,NA,9132,1,40,5,NA,NA,NA,NA,NA,2,1,2,2,4,3,5,2,3,3,2,5,2,2,2,2,3,4,3,3,2,21,NA,16,21,2002
ESS1e06_7,1,6.7,23.11.2023,1511,ES,1.7275,3.2050147,2.0200796,6.474385,NA,NA,NA,3,7,1,2,1968,NA,34,NA,5,NA,1,NA,5139,6,40,11,NA,NA,NA,NA,NA,3,3,2,2,3,1,3,3,2,3,2,3,3,2,2,2,2,3,2,3,2,21,NA,34,21,2002
ESS1e06_7,1,6.7,23.11.2023,1512,ES,2.5913,4.0259333,2.0200796,8.132706,NA,NA,NA,2,6,3,1,1952,NA,50,NA,5,NA,2,NA,2141,6,888,10,NA,NA,NA,NA,NA,3,3,2,2,5,2,3,4,2,2,3,3,4,3,2,3,2,2,3,3,2,21,NA,50,21,2002
ESS1e06_7,1,6.7,23.11.2023,1515,ES,1.7275,1.4247702,2.0200796,2.8781493,NA,NA,NA,2,6,2,1,1973,NA,29,NA,4,NA,1,NA,7233,6,40,6,NA,NA,NA,NA,NA,2,2,2,2,3,2,5,2,2,1,2,2,2,2,2,2,2,3,2,3,2,21,NA,29,21,2002
ESS1e06_7,1,6.7,23.11.2023,1516,ES,1.7275,1.2469127,2.0200796,2.518863,NA,NA,NA,8,8,3,2,1967,NA,35,NA,4,NA,2,NA,4121,1,888,6,NA,NA,NA,NA,NA,2,3,2,3,3,2,4,3,3,2,3,4,2,3,2,3,2,2,2,2,3,21,NA,35,21,2002
ESS1e06_7,1,6.7,23.11.2023,1517,ES,1.7275,2.2480497,2.0200796,4.5412393,NA,NA,NA,2,8,1,2,1963,NA,39,NA,5,NA,1,NA,77777,1,888,8,NA,NA,NA,NA,NA,3,3,3,4,4,3,3,4,2,2,1,3,3,2,3,2,2,5,1,3,2,21,NA,39,21,2002
ESS1e06_7,1,6.7,23.11.2023,1520,ES,1.7275,1.7839564,2.0200796,3.603734,NA,NA,NA,3,7,2,1,1942,NA,60,NA,77,NA,6,NA,66666,8,666,77,NA,NA,NA,NA,NA,2,3,2,3,2,1,2,3,2,3,2,2,2,2,3,3,2,2,2,2,2,21,NA,60,21,2002
ESS1e06_7,1,6.7,23.11.2023,1522,ES,1.4652,2.7131343,2.0200796,5.480747,NA,NA,NA,2,8,2,2,1986,NA,16,NA,2,NA,6,NA,66666,2,666,3,NA,NA,NA,NA,NA,2,1,1,2,5,4,6,1,6,1,1,6,2,1,1,3,6,5,5,5,1,21,NA,16,21,2002
ESS1e06_7,1,6.7,23.11.2023,1525,ES,0.9768,1.2711403,2.0200796,2.5678046,NA,NA,NA,1,9,2,2,1968,NA,35,NA,5,NA,1,NA,3431,6,50,11,NA,NA,NA,NA,NA,3,1,2,2,4,2,5,3,4,3,1,4,3,3,1,3,2,3,2,5,1,21,NA,35,21,2002
ESS1e06_7,1,6.7,23.11.2023,1533,ES,0.6758,0.66226196,2.0200796,1.3378218,NA,NA,NA,4,1,4,2,1936,NA,66,NA,1,NA,6,NA,66666,2,666,0,NA,NA,NA,NA,NA,6,1,3,3,2,1,1,5,2,2,2,2,4,3,2,1,2,3,2,4,5,61,NA,66,61,2002
ESS1e06_7,1,6.7,23.11.2023,1534,ES,1.0137,1.4006668,2.0200796,2.8294585,NA,NA,NA,4,8,5,1,1959,NA,43,NA,1,NA,1,NA,8322,6,40,2,NA,NA,NA,NA,NA,5,1,1,2,4,1,1,6,1,1,1,1,3,1,4,2,6,3,1,5,5,61,NA,43,61,2002
ESS1e06_7,1,6.7,23.11.2023,1537,ES,0.6758,0.93377787,2.0200796,1.8863057,NA,NA,NA,2,6,3,1,1952,NA,50,NA,1,NA,1,NA,9313,1,50,1,NA,NA,NA,NA,NA,3,1,2,3,3,1,4,3,1,2,1,3,1,2,2,1,3,2,1,2,2,61,NA,50,61,2002
ESS1e06_7,1,6.7,23.11.2023,1539,ES,1.3516,1.2270247,2.0200796,2.4786875,NA,NA,NA,3,1,5,2,1950,NA,52,NA,1,NA,1,NA,9131,1,888,0,NA,NA,NA,NA,NA,4,1,3,6,5,3,1,6,2,6,1,3,4,3,2,1,1,4,2,4,2,61,NA,52,61,2002
ESS1e06_7,1,6.7,23.11.2023,1540,ES,0.3379,0.33113098,2.0200796,0.6689109,NA,NA,NA,2,2,4,2,1922,NA,80,NA,1,NA,6,NA,66666,2,666,0,NA,NA,NA,NA,NA,6,2,3,6,3,1,1,6,2,3,2,2,6,4,3,1,4,3,1,6,4,61,NA,80,61,2002
ESS1e06_7,1,6.7,23.11.2023,1541,ES,0.6758,0.66226196,2.0200796,1.3378218,NA,NA,NA,3,3,4,2,1942,NA,61,NA,1,NA,1,NA,9211,1,50,0,NA,NA,NA,NA,NA,4,1,5,3,2,1,1,6,1,3,2,2,4,1,1,1,2,3,5,2,3,61,NA,61,61,2002
